flt_pyt_debug_core_partner_id,partner_trade_name,address,contact_number,partner_segment_type,country,flt_pyt_partner_product_id,flt_pyt_session_considered_at_localtime,flt_pyt_transaction_created_at,flt_pyt_debug_gympass_individual_id,flt_pyt_transaction_type,product_cap_value,adjusted_product_cost_per_usage,product_cost_per_usage,activity_name,product_segment_type,last_price_update,session_group,total_payment,cap_hit_flag,cost_less_than_cap
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1015,2025-01-12 15:47:40.000,2025-01-12 12:47:40.000,2390,LATE_CANCEL,"88,77","53,76","107,52",Alongamento,Boutique Fitness,2025-01-21 00:00:00.000,Sessao não realizada,"53,76",0,0
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1010,2025-02-23 11:24:50.000,2025-02-23 08:24:50.000,2407,LATE_CANCEL,"76,82","48,855","97,71",Corrida Indoor,Full Service Gym,2025-01-16 00:00:00.000,Sessao não realizada,"48,855",0,0
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1009,2025-01-17 17:12:15.000,2025-01-17 14:12:15.000,2285,NO_SHOW,"50,51","56,37","56,37",Natação,Specialized Training,2025-01-11 00:00:00.000,Sessao não realizada,"50,51",1,1
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1007,2025-02-20 20:54:54.000,2025-02-20 19:54:54.000,2392,VALIDATION,"83,25","89,04","89,04",Jiu-Jitsu,Boutique Fitness,2025-01-17 00:00:00.000,Sessao realizada,"83,25",1,1
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1001,2025-01-17 13:09:17.000,2025-01-17 10:09:17.000,2023,VALIDATION,"134,49","132,87","132,87",Musculação,Full Service Gym,2025-02-12 00:00:00.000,Sessao realizada,"132,87",0,0
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1015,2025-01-19 14:00:39.000,2025-01-19 12:00:39.000,2268,NO_SHOW,"88,77","107,52","107,52",Alongamento,Boutique Fitness,2025-01-21 00:00:00.000,Sessao não realizada,"88,77",1,1
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1008,2025-01-15 18:05:46.000,2025-01-15 17:05:46.000,2455,VALIDATION,"85,92","80,29","80,29",Zumba,Full Service Gym,2025-01-14 00:00:00.000,Sessao realizada,"80,29",0,0
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1004,2025-01-12 15:48:33.000,2025-01-12 12:48:33.000,2338,LATE_CANCEL,"143,49","82,395","164,79",Pilates,Specialized Training,2025-02-12 00:00:00.000,Sessao não realizada,"82,395",0,0
113,Gym Elite,"1111 Sequoia Rd, Metro City",(646) 777-1111,Full Service Gym,United States,1013,2025-02-18 08:38:28.000,2025-02-18 07:38:28.000,2449,RETROACTIVE,"48,24","34,05","34,05",Dança,Full Service Gym,2025-02-03 00:00:00.000,Sessao realizada,"34,05",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1006,2025-02-27 20:27:02.000,2025-02-27 18:27:02.000,2283,RETROACTIVE,"164,45","125,03","125,03",Boxe,Boutique Fitness,2025-01-09 00:00:00.000,Sessao realizada,"125,03",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1001,2025-02-27 10:45:16.000,2025-02-27 08:45:16.000,2116,VALIDATION,"84,52","76,56","76,56",Musculação,Full Service Gym,2025-01-13 00:00:00.000,Sessao realizada,"76,56",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1001,2025-02-06 13:24:06.000,2025-02-06 12:24:06.000,2480,LATE_CANCEL,"84,52","38,28","76,56",Musculação,Full Service Gym,2025-01-13 00:00:00.000,Sessao não realizada,"38,28",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1005,2025-02-22 13:53:24.000,2025-02-22 12:53:24.000,2433,VALIDATION,"123,59","121,12","121,12",Spinning,Specialized Training,2025-01-07 00:00:00.000,Sessao realizada,"121,12",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1001,2025-02-26 21:51:42.000,2025-02-26 20:51:42.000,2142,NO_SHOW,"84,52","76,56","76,56",Musculação,Full Service Gym,2025-01-13 00:00:00.000,Sessao não realizada,"76,56",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1001,2025-02-02 07:46:55.000,2025-02-02 04:46:55.000,2285,LATE_CANCEL,"84,52","38,28","76,56",Musculação,Full Service Gym,2025-01-13 00:00:00.000,Sessao não realizada,"38,28",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1004,2025-01-11 14:43:50.000,2025-01-11 13:43:50.000,2289,NO_SHOW,"139,95","105,64","105,64",Pilates,Boutique Fitness,2025-01-22 00:00:00.000,Sessao não realizada,"105,64",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1003,2025-01-30 08:23:01.000,2025-01-30 07:23:01.000,2295,LATE_CANCEL,"121,61","59,33","118,66",Yoga,Specialized Training,2025-02-03 00:00:00.000,Sessao não realizada,"59,33",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1010,2025-02-20 14:20:07.000,2025-02-20 12:20:07.000,2232,RETROACTIVE,"28,5","26,59","26,59",Corrida Indoor,Boutique Fitness,2025-01-05 00:00:00.000,Sessao realizada,"26,59",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1007,2025-01-08 10:45:16.000,2025-01-08 08:45:16.000,2452,VALIDATION,"32,41","43,47","43,47",Jiu-Jitsu,Boutique Fitness,2025-02-26 00:00:00.000,Sessao realizada,"32,41",1,1
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1004,2025-01-26 07:21:41.000,2025-01-26 06:21:41.000,2193,RETROACTIVE,"139,95","105,64","105,64",Pilates,Boutique Fitness,2025-01-22 00:00:00.000,Sessao realizada,"105,64",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1011,2025-01-18 10:02:36.000,2025-01-18 09:02:36.000,2385,RETROACTIVE,"88,49","126,84","126,84",Treinamento Funcional,Boutique Fitness,2025-02-06 00:00:00.000,Sessao realizada,"88,49",1,1
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1009,2025-02-03 16:37:37.000,2025-02-03 14:37:37.000,2106,VALIDATION,"110,52","89,12","89,12",Natação,Boutique Fitness,2025-01-21 00:00:00.000,Sessao realizada,"89,12",0,0
114,Peak Performance,"1212 Willow St, Suburbia",(514) 888-1212,CrossFit,Canada,1002,2025-02-09 11:43:44.000,2025-02-09 10:43:44.000,2063,VALIDATION,"100,7","103,86","103,86",CrossFit,Full Service Gym,2025-01-08 00:00:00.000,Sessao realizada,"100,7",1,1
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1014,2025-01-14 15:47:35.000,2025-01-14 14:47:35.000,2183,RETROACTIVE,"128,31","121,14","121,14",HIIT,Specialized Training,2025-02-23 00:00:00.000,Sessao realizada,"121,14",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1013,2025-02-20 12:02:06.000,2025-02-20 10:02:06.000,2362,VALIDATION,"120,11","104,38","104,38",Dança,Full Service Gym,2025-01-01 00:00:00.000,Sessao realizada,"104,38",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1015,2025-02-06 16:19:01.000,2025-02-06 13:19:01.000,2069,VALIDATION,"34,16","33,5","33,5",Alongamento,Boutique Fitness,2025-02-16 00:00:00.000,Sessao realizada,"33,5",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1006,2025-01-24 16:23:49.000,2025-01-24 13:23:49.000,2143,RETROACTIVE,"62,99","55,95","55,95",Boxe,Boutique Fitness,2025-01-09 00:00:00.000,Sessao realizada,"55,95",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1011,2025-02-07 17:23:35.000,2025-02-07 14:23:35.000,2173,NO_SHOW,"100,1","99,05","99,05",Treinamento Funcional,Full Service Gym,2025-01-15 00:00:00.000,Sessao não realizada,"99,05",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1001,2025-01-22 08:18:21.000,2025-01-22 07:18:21.000,2426,LATE_CANCEL,"111,65","45,015","90,03",Musculação,Boutique Fitness,2025-02-09 00:00:00.000,Sessao não realizada,"45,015",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1010,2025-01-07 20:38:49.000,2025-01-07 17:38:49.000,2022,RETROACTIVE,"72,02","58,88","58,88",Corrida Indoor,Boutique Fitness,2025-01-07 00:00:00.000,Sessao realizada,"58,88",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1004,2025-01-04 08:41:26.000,2025-01-04 05:41:26.000,2046,RETROACTIVE,"134,59","101,71","101,71",Pilates,Full Service Gym,2025-02-08 00:00:00.000,Sessao realizada,"101,71",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1009,2025-01-14 12:11:40.000,2025-01-14 10:11:40.000,2393,LATE_CANCEL,"94,91","64,63","129,26",Natação,Full Service Gym,2025-02-03 00:00:00.000,Sessao não realizada,"64,63",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1001,2025-01-19 16:51:37.000,2025-01-19 13:51:37.000,2039,NO_SHOW,"111,65","90,03","90,03",Musculação,Boutique Fitness,2025-02-09 00:00:00.000,Sessao não realizada,"90,03",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1008,2025-01-13 10:05:47.000,2025-01-13 09:05:47.000,2044,NO_SHOW,"130,63","139,37","139,37",Zumba,Full Service Gym,2025-02-27 00:00:00.000,Sessao não realizada,"130,63",1,1
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1013,2025-01-10 16:04:43.000,2025-01-10 15:04:43.000,2208,VALIDATION,"120,11","104,38","104,38",Dança,Full Service Gym,2025-01-01 00:00:00.000,Sessao realizada,"104,38",0,0
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1012,2025-02-19 21:05:06.000,2025-02-19 20:05:06.000,2005,VALIDATION,"147,41","163,7","163,7",Calistenia,Full Service Gym,2025-01-17 00:00:00.000,Sessao realizada,"147,41",1,1
115,Titan Training,"1313 Oakwood Dr, Northside",(305) 555-1313,Strength Training,United States,1013,2025-02-05 11:44:34.000,2025-02-05 08:44:34.000,2235,RETROACTIVE,"120,11","104,38","104,38",Dança,Full Service Gym,2025-01-01 00:00:00.000,Sessao realizada,"104,38",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1008,2025-02-12 16:00:18.000,2025-02-12 13:00:18.000,2403,VALIDATION,"35,17","32,62","32,62",Zumba,Full Service Gym,2025-02-03 00:00:00.000,Sessao realizada,"32,62",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1001,2025-01-26 22:35:43.000,2025-01-26 20:35:43.000,2129,RETROACTIVE,"145,18","118,68","118,68",Musculação,Specialized Training,2025-02-28 00:00:00.000,Sessao realizada,"118,68",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1011,2025-02-22 20:49:40.000,2025-02-22 19:49:40.000,2047,LATE_CANCEL,"74,15","32,03","64,06",Treinamento Funcional,Boutique Fitness,2025-01-31 00:00:00.000,Sessao não realizada,"32,03",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1002,2025-01-10 09:06:11.000,2025-01-10 07:06:11.000,2059,RETROACTIVE,"135,6","117,6","117,6",CrossFit,Boutique Fitness,2025-02-02 00:00:00.000,Sessao realizada,"117,6",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1012,2025-02-18 10:56:47.000,2025-02-18 07:56:47.000,2097,RETROACTIVE,"61,41","72,23","72,23",Calistenia,Full Service Gym,2025-02-20 00:00:00.000,Sessao realizada,"61,41",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1003,2025-02-14 12:10:25.000,2025-02-14 10:10:25.000,2398,RETROACTIVE,"83,61","116,52","116,52",Yoga,Boutique Fitness,2025-01-06 00:00:00.000,Sessao realizada,"83,61",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1006,2025-01-31 07:45:44.000,2025-01-31 06:45:44.000,2263,RETROACTIVE,"47,23","63,96","63,96",Boxe,Boutique Fitness,2025-01-26 00:00:00.000,Sessao realizada,"47,23",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1015,2025-02-28 20:42:58.000,2025-02-28 17:42:58.000,2154,NO_SHOW,"132,28","107,25","107,25",Alongamento,Full Service Gym,2025-02-28 00:00:00.000,Sessao não realizada,"107,25",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1002,2025-02-17 17:50:24.000,2025-02-17 16:50:24.000,2217,VALIDATION,"135,6","117,6","117,6",CrossFit,Boutique Fitness,2025-02-02 00:00:00.000,Sessao realizada,"117,6",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1001,2025-02-06 15:44:52.000,2025-02-06 12:44:52.000,2403,RETROACTIVE,"145,18","118,68","118,68",Musculação,Specialized Training,2025-02-28 00:00:00.000,Sessao realizada,"118,68",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1010,2025-01-04 07:07:27.000,2025-01-04 04:07:27.000,2359,RETROACTIVE,"143,37","132,2","132,2",Corrida Indoor,Boutique Fitness,2025-01-13 00:00:00.000,Sessao realizada,"132,2",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1012,2025-02-10 18:29:24.000,2025-02-10 16:29:24.000,2486,VALIDATION,"61,41","72,23","72,23",Calistenia,Full Service Gym,2025-02-20 00:00:00.000,Sessao realizada,"61,41",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1014,2025-01-31 19:02:37.000,2025-01-31 18:02:37.000,2496,NO_SHOW,"48,04","56,36","56,36",HIIT,Boutique Fitness,2025-01-30 00:00:00.000,Sessao não realizada,"48,04",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1008,2025-01-06 09:40:37.000,2025-01-06 07:40:37.000,2456,LATE_CANCEL,"35,17","16,31","32,62",Zumba,Full Service Gym,2025-02-03 00:00:00.000,Sessao não realizada,"16,31",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1005,2025-01-01 22:47:11.000,2025-01-01 19:47:11.000,2091,NO_SHOW,"140,65","122,18","122,18",Spinning,Specialized Training,2025-01-09 00:00:00.000,Sessao não realizada,"122,18",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1012,2025-02-05 12:29:34.000,2025-02-05 09:29:34.000,2455,VALIDATION,"61,41","72,23","72,23",Calistenia,Full Service Gym,2025-02-20 00:00:00.000,Sessao realizada,"61,41",1,1
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1015,2025-01-13 06:36:57.000,2025-01-13 04:36:57.000,2216,RETROACTIVE,"132,28","107,25","107,25",Alongamento,Full Service Gym,2025-02-28 00:00:00.000,Sessao realizada,"107,25",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1002,2025-02-21 16:03:16.000,2025-02-21 13:03:16.000,2148,VALIDATION,"135,6","117,6","117,6",CrossFit,Boutique Fitness,2025-02-02 00:00:00.000,Sessao realizada,"117,6",0,0
116,UrbanFit,"1414 Cedar Park, City Center",(778) 333-1414,Boutique Gym,Canada,1005,2025-01-18 17:01:27.000,2025-01-18 14:01:27.000,2067,VALIDATION,"140,65","122,18","122,18",Spinning,Specialized Training,2025-01-09 00:00:00.000,Sessao realizada,"122,18",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1003,2025-01-15 14:04:10.000,2025-01-15 11:04:10.000,2062,VALIDATION,"51,79","41,73","41,73",Yoga,Specialized Training,2025-01-02 00:00:00.000,Sessao realizada,"41,73",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1007,2025-02-16 22:17:19.000,2025-02-16 19:17:19.000,2150,RETROACTIVE,"50,61","60,6","60,6",Jiu-Jitsu,Specialized Training,2025-01-10 00:00:00.000,Sessao realizada,"50,61",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1014,2025-01-23 15:06:50.000,2025-01-23 13:06:50.000,2410,VALIDATION,"61,82","79,92","79,92",HIIT,Boutique Fitness,2025-02-05 00:00:00.000,Sessao realizada,"61,82",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1012,2025-01-09 12:36:08.000,2025-01-09 09:36:08.000,2302,RETROACTIVE,"129,79","136,33","136,33",Calistenia,Full Service Gym,2025-01-31 00:00:00.000,Sessao realizada,"129,79",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1015,2025-01-26 20:22:11.000,2025-01-26 19:22:11.000,2252,NO_SHOW,"134,22","152,29","152,29",Alongamento,Full Service Gym,2025-01-21 00:00:00.000,Sessao não realizada,"134,22",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1008,2025-02-14 12:56:26.000,2025-02-14 09:56:26.000,2048,RETROACTIVE,"75,65","75,06","75,06",Zumba,Boutique Fitness,2025-02-19 00:00:00.000,Sessao realizada,"75,06",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1012,2025-01-18 16:05:35.000,2025-01-18 15:05:35.000,2128,NO_SHOW,"129,79","136,33","136,33",Calistenia,Full Service Gym,2025-01-31 00:00:00.000,Sessao não realizada,"129,79",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1007,2025-01-26 15:28:40.000,2025-01-26 14:28:40.000,2028,VALIDATION,"50,61","60,6","60,6",Jiu-Jitsu,Specialized Training,2025-01-10 00:00:00.000,Sessao realizada,"50,61",1,1
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1001,2025-01-26 19:16:33.000,2025-01-26 18:16:33.000,2064,NO_SHOW,"121,24","105,52","105,52",Musculação,Specialized Training,2025-02-16 00:00:00.000,Sessao não realizada,"105,52",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1006,2025-01-19 22:42:04.000,2025-01-19 20:42:04.000,2226,RETROACTIVE,"132,88","100,48","100,48",Boxe,Full Service Gym,2025-01-26 00:00:00.000,Sessao realizada,"100,48",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1004,2025-01-16 18:48:15.000,2025-01-16 15:48:15.000,2272,NO_SHOW,"34,14","32,05","32,05",Pilates,Specialized Training,2025-02-22 00:00:00.000,Sessao não realizada,"32,05",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1004,2025-01-08 06:02:46.000,2025-01-08 04:02:46.000,2200,RETROACTIVE,"34,14","32,05","32,05",Pilates,Specialized Training,2025-02-22 00:00:00.000,Sessao realizada,"32,05",0,0
117,Health & Harmony,"1515 Palm Blvd, East End",(212) 444-1515,Yoga & Wellness,United States,1006,2025-02-01 06:31:10.000,2025-02-01 05:31:10.000,2247,VALIDATION,"132,88","100,48","100,48",Boxe,Full Service Gym,2025-01-26 00:00:00.000,Sessao realizada,"100,48",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1010,2025-02-08 11:54:12.000,2025-02-08 08:54:12.000,2403,VALIDATION,152,"164,77","164,77",Corrida Indoor,Boutique Fitness,2025-01-25 00:00:00.000,Sessao realizada,152,1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1015,2025-01-28 22:44:17.000,2025-01-28 20:44:17.000,2359,NO_SHOW,"130,47","113,04","113,04",Alongamento,Full Service Gym,2025-02-09 00:00:00.000,Sessao não realizada,"113,04",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1011,2025-01-04 09:17:48.000,2025-01-04 06:17:48.000,2470,VALIDATION,"105,51","134,57","134,57",Treinamento Funcional,Specialized Training,2025-02-25 00:00:00.000,Sessao realizada,"105,51",1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1010,2025-02-21 20:23:42.000,2025-02-21 18:23:42.000,2052,VALIDATION,152,"164,77","164,77",Corrida Indoor,Boutique Fitness,2025-01-25 00:00:00.000,Sessao realizada,152,1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1014,2025-01-20 11:27:42.000,2025-01-20 08:27:42.000,2104,VALIDATION,"112,26","126,11","126,11",HIIT,Specialized Training,2025-02-12 00:00:00.000,Sessao realizada,"112,26",1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1015,2025-01-27 06:45:41.000,2025-01-27 04:45:41.000,2182,LATE_CANCEL,"130,47","56,52","113,04",Alongamento,Full Service Gym,2025-02-09 00:00:00.000,Sessao não realizada,"56,52",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1004,2025-01-02 11:11:02.000,2025-01-02 10:11:02.000,2048,LATE_CANCEL,"140,37","66,4","132,8",Pilates,Full Service Gym,2025-01-15 00:00:00.000,Sessao não realizada,"66,4",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1002,2025-01-12 15:24:32.000,2025-01-12 14:24:32.000,2446,NO_SHOW,"54,96","57,45","57,45",CrossFit,Full Service Gym,2025-01-21 00:00:00.000,Sessao não realizada,"54,96",1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1002,2025-01-18 08:49:04.000,2025-01-18 07:49:04.000,2371,LATE_CANCEL,"54,96","28,725","57,45",CrossFit,Full Service Gym,2025-01-21 00:00:00.000,Sessao não realizada,"28,725",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1014,2025-02-07 12:14:49.000,2025-02-07 10:14:49.000,2064,VALIDATION,"112,26","126,11","126,11",HIIT,Specialized Training,2025-02-12 00:00:00.000,Sessao realizada,"112,26",1,1
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1015,2025-01-21 22:04:51.000,2025-01-21 20:04:51.000,2028,RETROACTIVE,"130,47","113,04","113,04",Alongamento,Full Service Gym,2025-02-09 00:00:00.000,Sessao realizada,"113,04",0,0
118,SweatLab,"1616 Redwood Ave, Downtown",(403) 999-1616,CrossFit,Canada,1011,2025-01-28 18:51:55.000,2025-01-28 17:51:55.000,2487,LATE_CANCEL,"105,51","67,285","134,57",Treinamento Funcional,Specialized Training,2025-02-25 00:00:00.000,Sessao não realizada,"67,285",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1010,2025-02-03 06:58:21.000,2025-02-03 04:58:21.000,2126,NO_SHOW,"74,59","80,85","80,85",Corrida Indoor,Specialized Training,2025-01-20 00:00:00.000,Sessao não realizada,"74,59",1,1
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1007,2025-02-26 06:11:24.000,2025-02-26 05:11:24.000,2189,VALIDATION,"89,03","97,92","97,92",Jiu-Jitsu,Full Service Gym,2025-01-27 00:00:00.000,Sessao realizada,"89,03",1,1
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1009,2025-01-31 07:14:55.000,2025-01-31 04:14:55.000,2493,VALIDATION,"125,23","120,96","120,96",Natação,Full Service Gym,2025-02-27 00:00:00.000,Sessao realizada,"120,96",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1007,2025-02-24 17:07:19.000,2025-02-24 16:07:19.000,2459,RETROACTIVE,"89,03","97,92","97,92",Jiu-Jitsu,Full Service Gym,2025-01-27 00:00:00.000,Sessao realizada,"89,03",1,1
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1005,2025-01-07 11:35:54.000,2025-01-07 08:35:54.000,2283,NO_SHOW,"55,66","61,47","61,47",Spinning,Specialized Training,2025-02-21 00:00:00.000,Sessao não realizada,"55,66",1,1
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1004,2025-02-06 19:40:50.000,2025-02-06 17:40:50.000,2003,LATE_CANCEL,"136,9","74,025","148,05",Pilates,Specialized Training,2025-01-26 00:00:00.000,Sessao não realizada,"74,025",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1003,2025-01-07 20:20:35.000,2025-01-07 19:20:35.000,2400,RETROACTIVE,"50,8","47,73","47,73",Yoga,Full Service Gym,2025-01-28 00:00:00.000,Sessao realizada,"47,73",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1015,2025-02-11 16:47:00.000,2025-02-11 15:47:00.000,2291,LATE_CANCEL,"113,76","64,07","128,14",Alongamento,Boutique Fitness,2025-01-20 00:00:00.000,Sessao não realizada,"64,07",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1008,2025-02-13 16:23:19.000,2025-02-13 14:23:19.000,2266,VALIDATION,"31,78","28,47","28,47",Zumba,Boutique Fitness,2025-02-10 00:00:00.000,Sessao realizada,"28,47",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1012,2025-01-27 20:47:35.000,2025-01-27 18:47:35.000,2172,VALIDATION,"88,9","68,79","68,79",Calistenia,Boutique Fitness,2025-02-11 00:00:00.000,Sessao realizada,"68,79",0,0
119,MindBody Gym,"1717 Birch Rd, Lakeside",(646) 666-1717,Yoga & Wellness,United States,1004,2025-02-26 11:07:29.000,2025-02-26 08:07:29.000,2261,RETROACTIVE,"136,9","148,05","148,05",Pilates,Specialized Training,2025-01-26 00:00:00.000,Sessao realizada,"136,9",1,1
